test_case,task,expected,predicted,confidence,source,is_correct
Tudo certo?,intent_classification,conversacao_geral,conversacao_geral,0.98223917315892,svm,True
Motorista foi educado,intent_classification,feedback,feedback,0.9945629136094304,svm,True
"Preciso de uma rota de Terminal A para Aeroporto em Campinas, qual ônibus usar?",intent_classification,solicitar_rota,solicitar_rota,0.9946843454867037,svm,True
Bom dia,intent_classification,conversacao_geral,conversacao_geral,0.9850082925676289,svm,True
Tá me ouvindo?,intent_classification,conversacao_geral,conversacao_geral,0.9955239176842184,svm,True
"Preciso de uma rota de Vila Nova para Shopping em Campinas, qual ônibus usar?",intent_classification,solicitar_rota,solicitar_rota,0.9937365857409656,svm,True
Como vou de Parque das Flores até Universidade em Campinas de ônibus?,intent_classification,solicitar_rota,solicitar_rota,0.9956616238527255,svm,True
Quem é você?,intent_classification,conversacao_geral,conversacao_geral,0.9956357413120318,svm,True
Quem é você?,intent_classification,conversacao_geral,conversacao_geral,0.9956357413120318,svm,True
asdfghjk,intent_classification,desconhecido,desconhecido,0.9941530863017872,svm,True
Você é um assistente?,intent_classification,conversacao_geral,conversacao_geral,0.9960287065783217,svm,True
Pode conversar comigo?,intent_classification,conversacao_geral,conversacao_geral,0.9955680958216014,svm,True
Qual seu nome?,intent_classification,conversacao_geral,conversacao_geral,0.9955118632437792,svm,True
Você é um assistente?,intent_classification,conversacao_geral,conversacao_geral,0.9960287065783217,svm,True
Tá me ouvindo?,intent_classification,conversacao_geral,conversacao_geral,0.9955239176842184,svm,True
Instale esse programa,intent_classification,desconhecido,desconhecido,0.9943567343815678,svm,True
Qual a senha do Wi-Fi?,intent_classification,desconhecido,desconhecido,0.9941242776182205,svm,True
pode tocar musica,intent_classification,desconhecido,desconhecido,0.9942403077297935,svm,True
Obrigado!,intent_classification,conversacao_geral,conversacao_geral,0.9955254074425935,svm,True
"Saindo de Centro, qual ônibus pego para chegar em Hospital Municipal em Campinas?",intent_classification,solicitar_rota,solicitar_rota,0.9970733813352249,svm,True
Preciso ir de Centro até Terminal B em Campinas. Qual linha pegar?,intent_classification,solicitar_rota,solicitar_rota,0.9981080161875377,svm,True
"Estou em Centro, quero ir para Terminal B em Campinas. Como faço?",intent_classification,solicitar_rota,solicitar_rota,0.994789928710945,svm,True
Pode explicar como usar?,intent_classification,conversacao_geral,conversacao_geral,0.9956145410359206,svm,True
Como investir em ações?,intent_classification,desconhecido,desconhecido,0.9943464671199957,svm,True
Como fazer bolo de cenoura?,intent_classification,desconhecido,desconhecido,0.994267260754445,svm,True
Me ligue mais tarde,intent_classification,desconhecido,desconhecido,0.9941439444813126,svm,True
Preciso ir de Hortolândia até Shopping em Campinas. Qual linha pegar?,intent_classification,solicitar_rota,solicitar_rota,0.9964573988856209,svm,True
Estou testando o sistema,intent_classification,conversacao_geral,conversacao_geral,0.9899635365478865,svm,True
Pode explicar como usar?,intent_classification,conversacao_geral,conversacao_geral,0.9956145410359206,svm,True
Pode conversar comigo?,intent_classification,conversacao_geral,conversacao_geral,0.9955680958216014,svm,True
Ajuda por favor,intent_classification,conversacao_geral,conversacao_geral,0.9955158049036555,svm,True
Quero assistir um filme agora,intent_classification,desconhecido,desconhecido,0.9942976824382582,svm,True
Elogio para a linha 417,intent_classification,feedback,feedback,0.9940329752529086,svm,True
Ônibus muito lotado,intent_classification,feedback,feedback,0.9944713696477772,svm,True
Traduza isto para francês,intent_classification,desconhecido,desconhecido,0.9939856086758008,svm,True
Como fazer bolo de cenoura?,intent_classification,desconhecido,desconhecido,0.994267260754445,svm,True
Obrigado!,intent_classification,conversacao_geral,conversacao_geral,0.9955254074425935,svm,True
Não entendi,intent_classification,conversacao_geral,conversacao_geral,0.9953730696115469,svm,True
Qual a senha do Wi-Fi?,intent_classification,desconhecido,desconhecido,0.9941242776182205,svm,True
"Estou no bairro Terminal A, quero chegar no Terminal B em Campinas, qual é a rota?",intent_classification,solicitar_rota,solicitar_rota,0.9928678358030533,svm,True
Aplicativo travando,intent_classification,feedback,feedback,0.9840715301807174,svm,True
E aí?,intent_classification,conversacao_geral,conversacao_geral,0.9955904140051345,svm,True
Bom dia,intent_classification,conversacao_geral,conversacao_geral,0.9850082925676289,svm,True
Valeu,intent_classification,conversacao_geral,conversacao_geral,0.9955611380745285,svm,True
"Estou em Parque das Flores e quero ir até Rodoviária, qual linha devo pegar?",intent_classification,solicitar_rota,solicitar_rota,0.9926529318049137,svm,True
Informação do app não confere,intent_classification,feedback,feedback,0.9945393737493552,svm,True
Agenda uma reunião amanhã,intent_classification,desconhecido,desconhecido,0.994037224372577,svm,True
"Preciso de uma rota de Paulínia para Shopping em Campinas, qual ônibus usar?",intent_classification,solicitar_rota,solicitar_rota,0.993475458639015,svm,True
Não gostei do motorista,intent_classification,feedback,feedback,0.995316753413964,svm,True
Quero comprar um carro,intent_classification,desconhecido,desconhecido,0.9943936616612331,svm,True
Qual seu nome?,intent_classification,conversacao_geral,conversacao_geral,0.9955118632437792,svm,True
Mostre notícias de tecnologia,intent_classification,desconhecido,desconhecido,0.9943646509956409,svm,True
"Olá, tudo bem?",intent_classification,conversacao_geral,conversacao_geral,0.995459468152759,svm,True
Tudo certo?,intent_classification,conversacao_geral,conversacao_geral,0.98223917315892,svm,True
Não entendi,intent_classification,conversacao_geral,conversacao_geral,0.9953730696115469,svm,True
Qual o caminho de ônibus de Parque das Flores até Universidade em Campinas?,intent_classification,solicitar_rota,solicitar_rota,0.9959989444323938,svm,True
Agenda uma reunião amanhã,intent_classification,desconhecido,desconhecido,0.994037224372577,svm,True
Quem é você?,intent_classification,conversacao_geral,conversacao_geral,0.9956357413120318,svm,True
Tá me ouvindo?,intent_classification,conversacao_geral,conversacao_geral,0.9955239176842184,svm,True
Linha 305 demorou demais,intent_classification,feedback,feedback,0.9940931481076273,svm,True
"Estou em Sumaré e quero ir até Shopping, qual linha devo pegar?",intent_classification,solicitar_rota,solicitar_rota,0.9765513336344718,svm,True
Ar-condicionado não estava funcionando,intent_classification,feedback,feedback,0.9944543142590545,svm,True
Estou testando o sistema,intent_classification,conversacao_geral,conversacao_geral,0.9899635365478865,svm,True
Parada sem iluminação,intent_classification,feedback,feedback,0.9938174688170892,svm,True
Qual a senha do Wi-Fi?,intent_classification,desconhecido,desconhecido,0.9941242776182205,svm,True
Qual o preço do dólar hoje?,intent_classification,desconhecido,desconhecido,0.9942332604197489,svm,True
Pode conversar comigo?,intent_classification,conversacao_geral,conversacao_geral,0.9955680958216014,svm,True
Qual o resultado do jogo do Brasil?,intent_classification,desconhecido,desconhecido,0.9944187690787376,svm,True
Instale esse programa,intent_classification,desconhecido,desconhecido,0.9943567343815678,svm,True
"Saindo de Hortolândia, qual ônibus devo pegar para chegar no Rodoviária?",intent_classification,solicitar_rota,solicitar_rota,0.994480286240567,svm,True
Obrigado!,intent_classification,conversacao_geral,conversacao_geral,0.9955254074425935,svm,True
Quero comprar um carro,intent_classification,desconhecido,desconhecido,0.9943936616612331,svm,True
Informação do app não confere,intent_classification,feedback,feedback,0.9945393737493552,svm,True
Sugestão: mais horários no pico,intent_classification,feedback,feedback,0.9944316950121936,svm,True
Valeu,intent_classification,conversacao_geral,conversacao_geral,0.9955611380745285,svm,True
Informação do app não confere,intent_classification,feedback,feedback,0.9945393737493552,svm,True
"Estou no bairro Terminal A, quero chegar no Hospital Municipal em Campinas, qual é a rota?",intent_classification,solicitar_rota,solicitar_rota,0.996065316187551,svm,True
E aí?,intent_classification,conversacao_geral,conversacao_geral,0.9955904140051345,svm,True
Qual o preço do dólar hoje?,intent_classification,desconhecido,desconhecido,0.9942332604197489,svm,True
Estou testando o sistema,intent_classification,conversacao_geral,conversacao_geral,0.9899635365478865,svm,True
"Estou no bairro Centro, quero chegar no Universidade em Campinas, qual é a rota?",intent_classification,solicitar_rota,solicitar_rota,0.9948431170649027,svm,True
"Estou no bairro Paulínia, quero chegar no Praça Matriz em Campinas, qual é a rota?",intent_classification,solicitar_rota,solicitar_rota,0.9934979144335102,svm,True
Ajuda por favor,intent_classification,conversacao_geral,conversacao_geral,0.9955158049036555,svm,True
Motorista foi educado,intent_classification,feedback,feedback,0.9945629136094304,svm,True
Preciso ir de Centro até Rodoviária em Campinas. Qual linha pegar?,intent_classification,solicitar_rota,solicitar_rota,0.9981751936379509,svm,True
E aí?,intent_classification,conversacao_geral,conversacao_geral,0.9955904140051345,svm,True
Pode conversar comigo?,intent_classification,conversacao_geral,conversacao_geral,0.9955680958216014,svm,True
Pode conversar comigo?,intent_classification,conversacao_geral,conversacao_geral,0.9955680958216014,svm,True
Preciso ir de Jardim Amanda até Praça Matriz em Campinas. Qual linha pegar?,intent_classification,solicitar_rota,solicitar_rota,0.9965881886044053,svm,True
Boa tarde,intent_classification,conversacao_geral,conversacao_geral,0.995404152234563,svm,True
Rota mudou sem aviso,intent_classification,feedback,feedback,0.9943586207862244,svm,True
Não gostei do motorista,intent_classification,feedback,feedback,0.995316753413964,svm,True
Oi,intent_classification,conversacao_geral,conversacao_geral,0.966327799424645,svm,True
Banco quebrado no fundo,intent_classification,feedback,feedback,0.9944642930157938,svm,True
Qual o caminho de ônibus de Paulínia até Rodoviária em Campinas?,intent_classification,solicitar_rota,solicitar_rota,0.9962242569609314,svm,True
Você pode me ajudar?,intent_classification,conversacao_geral,conversacao_geral,0.995643661107929,svm,True
Quero assistir um filme agora,intent_classification,desconhecido,desconhecido,0.9942976824382582,svm,True
Elogio para a linha 417,intent_classification,feedback,feedback,0.9940329752529086,svm,True
"Estou em Sumaré, quero ir para Praça Matriz em Campinas. Como faço?",intent_classification,solicitar_rota,solicitar_rota,0.9928029466751598,svm,True
"Olá, tudo bem?",intent_classification,conversacao_geral,conversacao_geral,0.995459468152759,svm,True
Ajuda por favor,intent_classification,conversacao_geral,conversacao_geral,0.9955158049036555,svm,True
Quem ganhou o Oscar?,intent_classification,desconhecido,desconhecido,0.993718969719786,svm,True
E aí?,intent_classification,conversacao_geral,conversacao_geral,0.9955904140051345,svm,True
Mostre notícias de tecnologia,intent_classification,desconhecido,desconhecido,0.9943646509956409,svm,True
Boa tarde,intent_classification,conversacao_geral,conversacao_geral,0.995404152234563,svm,True
"Estou no bairro Parque das Flores, quero chegar no Hospital Municipal em Campinas, qual é a rota?",intent_classification,solicitar_rota,solicitar_rota,0.9954582428944817,svm,True
Elogio para a linha 417,intent_classification,feedback,feedback,0.9940329752529086,svm,True
"Saindo de Centro, qual ônibus pego para chegar em Aeroporto em Campinas?",intent_classification,solicitar_rota,solicitar_rota,0.9967686325107872,svm,True
Qual o ônibus que sai de Terminal A e vai para Rodoviária em Campinas?,intent_classification,solicitar_rota,solicitar_rota,0.9962304020647768,svm,True
pode tocar musica,intent_classification,desconhecido,desconhecido,0.9942403077297935,svm,True
sudo apt-get install algo,intent_classification,desconhecido,desconhecido,0.9943047061159899,svm,True
"Estou em Sumaré, quero ir para Universidade em Campinas. Como faço?",intent_classification,solicitar_rota,solicitar_rota,0.9925481215898714,svm,True
Gostei do atendimento,intent_classification,feedback,feedback,0.9942434871774202,svm,True
Informação do app não confere,intent_classification,feedback,feedback,0.9945393737493552,svm,True
Quero comprar um carro,intent_classification,desconhecido,desconhecido,0.9943936616612331,svm,True
O ônibus atrasou 15 minutos,intent_classification,feedback,feedback,0.9962431213461435,svm,True
Ar-condicionado não estava funcionando,intent_classification,feedback,feedback,0.9944543142590545,svm,True
Preciso ir de Vila Nova até Hospital Municipal em Campinas. Qual linha pegar?,intent_classification,solicitar_rota,solicitar_rota,0.9977160102944116,svm,True
